"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
819020300,40,40135,401350028,"819-0203",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","小田","コタ",,,,,,,,,
819036700,40,40135,401350065,"819-0367",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","西都","サイト",,,,,,,,,
819005200,40,40135,401350029,"819-0052",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","下山門","シモヤマト",,,,,,,,,
819005100,40,40135,401350030,"819-0051",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","下山門団地","シモヤマトダンチ",,,,,,,,,
819002400,40,40135,401350031,"819-0024",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","十郎川団地","ジュウロウガワダンチ",,,,,,,,,
819004100,40,40135,401350032,"819-0041",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","拾六町","ジュウロクチョウ",,,,,,,,,
819004500,40,40135,401350033,"819-0045",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","拾六町団地","ジュウロクチョウダンチ",,,,,,,,,
819005300,40,40135,401350034,"819-0053",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","城の原団地","ジョウノハルダンチ",,,,,,,,,
819037300,40,40135,401350035,"819-0373",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","周船寺","スセンジ",,,,,,,,,
819037400,40,40135,401350036,"819-0374",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","千里","センリ",,,,,,,,,
819003400,40,40135,401350037,"819-0034",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","田","タ",,,,,,,,,
819038300,40,40135,401350038,"819-0383",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","田尻","タジリ",,,,,,,,,
819038400,40,40135,401350039,"819-0384",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","太郎丸","タロウマル",,,,,,,,,
819003200,40,40135,401350040,"819-0032",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","戸切","トギレ",,,,,,,,,
819858500,40,40135,401350040,"819-8585",1,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","戸切","トギレ",,,,,,"医療法人財団　華林会　村上華林堂病院","イリヨウホウジンザイダン　カリンカイ　ムラカミカリンドウビヨウイン","戸切２丁目１４－４５",
819037500,40,40135,401350041,"819-0375",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","徳永","トクナガ",,,,,,,,,
819037800,40,40135,401350066,"819-0378",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","徳永北","トクナガキタ",,,,,,,,,
819001400,40,40135,401350042,"819-0014",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","豊浜","トヨハマ",,,,,,,,,
819003900,40,40135,401350043,"819-0039",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","西入部","ニシイリベ",,,,,,,,,
819020200,40,40135,401350044,"819-0202",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","西浦","ニシノウラ",,,,,,,,,
819004600,40,40135,401350045,"819-0046",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","西の丘","ニシノオカ",,,,,,,,,
819004300,40,40135,401350046,"819-0043",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","野方","ノカタ",,,,,,,,,
819855000,40,40135,401350046,"819-8550",1,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","野方","ノカタ",,,,,,"リハモール福岡　社会福祉法人　大乗会","リハモ－ルフクオカ　シヤカイフクシホウジン　ダイジヨウカイ","野方７丁目７８０番地",
819855100,40,40135,401350046,"819-8551",1,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","野方","ノカタ",,,,,,"医療法人　大乗会　福岡リハビリテーション病院","イリヨウホウジン　ダイジヨウカイ　フクオカリハビリテ－シヨンビヨウイン","野方７丁目７７０",
819001200,40,40135,401350047,"819-0012",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","能古","ノコ",,,,,,,,,
819003100,40,40135,401350048,"819-0031",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","橋本","ハシモト",,,,,"（丁目）",,,,
819003300,40,40135,401350048,"819-0033",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","橋本","ハシモト",,,,,"（大字）",,,,
819003800,40,40135,401350049,"819-0038",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","羽根戸","ハネド",,,,,,,,,
819002200,40,40135,401350050,"819-0022",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","福重","フクシゲ",,,,,,,,,
819855800,40,40135,401350050,"819-8558",1,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","福重","フクシゲ",,,,,,"西南自動車工業　株式会社","セイナンジドウシヤコウギヨウ　カブシキガイシヤ","福重３丁目１－１１",
819002300,40,40135,401350051,"819-0023",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","福重団地","フクシゲダンチ",,,,,,,,,
819038700,40,40135,401350052,"819-0387",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","富士見","フジミ",,,,,,,,,
819020100,40,40135,401350053,"819-0201",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","宮浦","ミヤノウラ",,,,,,,,,
819037600,40,40135,401350054,"819-0376",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","女原","ミョウバル",,,,,,,,,
819037700,40,40135,401350067,"819-0377",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","女原北","ミョウバルキタ",,,,,,,,,
819003000,40,40135,401350055,"819-0030",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","室見が丘","ムロミガオカ",,,,,,,,,
819000200,40,40135,401350056,"819-0002",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","姪の浜","メイノハマ",,,,,,,,,
819853300,40,40135,401350056,"819-8533",1,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","姪の浜","メイノハマ",,,,,,"医療法人　南川整形外科病院","イリヨウホウジン　ミナミカワセイケイゲカビヨウイン","姪の浜４丁目１４－１７",
819000600,40,40135,401350057,"819-0006",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","姪浜駅南","メイノハマエキミナミ",,,,,,,,,
819850400,40,40135,401350057,"819-8504",1,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","姪浜駅南","メイノハマエキミナミ",,,,,,"九州電力　株式会社　福岡西営業所","キユウシユウデンリヨク　カブシキガイシヤ　フクオカニシエイギヨウシヨ","姪浜駅南１丁目９－２０",
819855200,40,40135,401350057,"819-8552",1,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","姪浜駅南","メイノハマエキミナミ",,,,,,"福岡西公共職業安定所","フクオカニシコウキヨウシヨクギヨウアンテイシヨ","姪浜駅南３丁目８－１０",
819038500,40,40135,401350058,"819-0385",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","元岡","モトオカ",,,,,,,,,
819039500,40,40135,401350058,"819-0395",1,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","元岡","モトオカ",,,,,,"国立大学法人　九州大学","コクリツダイガクホウジン　キユウシユウダイガク","元岡７４４番地",
819038600,40,40135,401350059,"819-0386",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","元浜","モトハマ",,,,,,,,,
819016600,40,40135,401350060,"819-0166",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","横浜","ヨコハマ",,,"１丁目","０１チョウメ",,,,,
819016601,40,40135,401350060,"819-0166",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","横浜","ヨコハマ",,,"２丁目","０２チョウメ",,,,,
819036600,40,40135,401350060,"819-0366",0,0,"福岡県","フクオカケン","福岡市西区","フクオカシニシク","横浜","ヨコハマ",,,"３丁目","０３チョウメ",,,,,
